username,created_at,text,likes,reposts,section,merged_section
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 08:10:18,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 08:03:11,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 07:48:34,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 07:00:38,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 07:00:09,,0,1,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 06:56:59,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 06:30:54,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 06:24:30,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 06:23:05,,1,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 06:03:36,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 06:00:58,,0,1,"I'm sorry, but I need the text you want me to analyze in order to provide the appropriate section name. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 06:00:06,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 06:00:04,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 05:00:40,,1,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 05:00:32,,2,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 05:00:29,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 05:00:11,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 05:00:03,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 04:00:58,,0,0,"I'm sorry, but I need the text you are referring to in order to provide an appropriate section name. Please provide the text, and I'll be happy to help!","I'm sorry, but I need the text you are referring to in order to provide an appropriate section name. Please provide the text, and I'll be happy to help!"
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 04:00:55,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 04:00:20,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 04:00:13,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-12 02:00:54,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 23:10:08,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 23:00:03,,2,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 22:51:09,,2,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 21:35:48,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 21:28:07,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 21:21:13,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 21:06:37,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 21:00:50,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 21:00:22,,2,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 20:52:18,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 20:47:01,,2,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 20:46:19,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 20:32:01,,1,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 20:20:15,,2,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 20:09:20,,2,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 19:34:23,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 19:28:39,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 18:53:00,,4,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 18:34:53,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 18:14:59,,0,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 18:03:12,,0,0,"I'm sorry, but I need the text you want me to analyze in order to provide the appropriate section name. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 17:58:16,,0,0,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 17:36:32,,1,0,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 16:55:13,,2,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 16:51:18,,1,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 16:43:48,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 16:16:57,,0,1,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 16:10:38,,0,1,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 15:45:37,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 15:21:46,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 15:20:46,,1,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 14:56:31,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 14:53:01,,1,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 14:32:55,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 14:00:56,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 13:57:33,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 13:54:00,,1,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 13:46:39,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 13:04:44,,0,2,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 12:43:04,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 12:20:39,,0,1,Please provide the text you would like me to analyze.,Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 12:00:32,,0,1,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text.",Unknown
Fox News - Breaking News Updates | Latest News Headlines | Phot…,2025-05-11 12:00:20,,0,2,"I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text, and I'll be happy to help!","I'm sorry, but I need the text you are referring to in order to determine the appropriate section. Please provide the text, and I'll be happy to help!"
