create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section,subsection
2025-06-22 14:12:24,foxnews,"'PERFECT COORDINATION': @jd praises @realdonaldtrump's national security team, US military after historic strikes on Iran sites.",197781,3570,29,156,US,7518776237519588638,Politics,Politics,Foreign Policy
2025-06-22 13:43:43,foxnews,"“No other military in the world could have done this.” — Gen. Dan ""Razin"" Caine doesn’t hold back as he breaks down how Operation #MidnightHammer went off without a hitch.",2569974,158039,21820,5028,US,7518768827316915487,Military News,Defense & Security,
2025-06-22 13:32:16,foxnews,LEFT EATS LEFT: @johnfetterman breaks with his party once more — this time to support @realdonaldtrump’s strike on Iran’s nuclear sites. The Democrat has been one of the strongest voices in Washington condemning the terror regime and its role in the Oct. 7 attack on @israel.,183644,5117,139,174,US,7518765880168221982,Politics,Politics,Foreign Policy
2025-06-22 12:53:39,foxnews,NOW: Defense Sec. Pete Hegseth touts that U.S. forces were in and out before anyone knew — taking out Iran’s secretive Fordow site buried deeper than the Channel Tunnel with a GBU-57 bunker buster.,839604,37274,630,2562,US,7518755929064574239,Military News,Defense & Security,
2025-06-22 12:37:35,foxnews,"""God bless our troops. God bless America."" Defense Sec. Pete Hegseth pauses during the press conference to pray for protection over America, its troops, and its people after the U.S. strike on Iran’s nuclear sites.",570147,65341,668,1946,US,7518751696311373086,Military News,Defense & Security,
2025-06-22 12:31:44,foxnews,"NOW: Defense Sec. Pete Hegseth warns Iran — when @realdonaldtrump speaks, he means every word. Ignore him at your own risk.",1276033,53343,598,1735,US,7518750289659186463,Politics,Politics,Foreign Policy
2025-06-22 12:16:28,foxnews,NOW: Pentagon says past presidents only dreamed of taking out Iran’s nukes — @realdonaldtrump actually did it.,276663,5326,147,1980,US,7518746230571207966,Politics,Politics,Foreign Policy
2025-06-22 12:11:32,foxnews,"HAPPENING NOW: Defense Sec. Pete Hegseth praises @realdonaldtrump's 'bold,' 'brilliant' action after strikes destroy Iran sites.",566086,26499,552,1663,US,7518744953099488543,Politics,Politics,Foreign Policy
2025-06-22 11:51:12,foxnews,"WATCH: US Army Special Forces veteran Jim Hanson says Iran’s regime might bluff, but they’re not ready for all-out war. He says the phone in the White House will be ringing soon — with Tehran ready to talk.",679915,8840,120,592,US,7518739699477925150,Politics,Politics,Foreign Policy
2025-06-22 11:13:05,foxnews,"WATCH: Mike Pompeo says Xi “picked the loser” by backing Iran — and now China’s economy could pay the price. With Iran’s nuclear sites decimated, he notes neither Beijing nor Moscow has shown up to help their so-called ally.",707241,13860,769,1821,US,7518729795455241502,International News,World,
2025-06-22 10:47:40,foxnews,WATCH: @realdonaldtrump congratulates U.S. troops for pulling off what he calls one of the most remarkable military operations in decades — praising the patriots who flew the strike mission targeting Iran’s nuclear sites.,545682,31538,325,1238,US,7518723327368645918,Military News,Defense & Security,
2025-06-22 10:33:05,foxnews,BREAKING: Millions across Israel are rushing into bomb shelters as sirens wail from Haifa to the Negev. FOX News' @treyyingst reports this is Iran’s first response after U.S. attacks on its nuclear sites.,907703,34454,1036,785,US,7518719596770184479,Breaking News,Breaking News,
2025-06-22 11:30:00,foxnews,"""I believe God saved Donald Trump's life so that he can save the world."" Rep. Randy Fine (R-FL) joins ‘FOX News Live’ to discuss the U.S. strikes on Iran, saying President @realdonaldtrump deserves a Nobel Peace Prize for the mission.",686364,32602,3093,5622,US,7518714189519637791,Politics,Politics,Foreign Policy
2025-06-22 11:00:00,foxnews,"""It's a very big moment for world peace."" Former House Judiciary Chief Counsel Julian Epstein says President @realdonaldtrump's attack on Iran is ""worthy"" of a Nobel Peace Prize if successful.",68742,1771,47,121,US,7518713998762642719,Politics,Politics,Foreign Policy
2025-06-22 10:30:00,foxnews,"""Trump is spot on."" Israeli Special Ops veteran Aaron Cohen applauds @realdonaldtrump's move to attack Iranian nuclear sites — but says the fight to take down the regime is not yet over.",146998,4071,48,265,US,7518713781606698270,Politics,Politics,Foreign Policy
2025-06-22 09:56:45,foxnews,WATCH: @realdonaldtrump delivers an address to the nation after the United States attacks key Iranian nuclear sites.,357272,19425,1256,807,US,7518710172454325534,Politics,Politics,War and International Conflict
2025-06-22 05:18:23,foxnews,"Iran fires missiles at Israel following the American attack against its nuclear facilities, @Trey Yingst reports.",1094820,51735,3796,2106,US,7518638630018092319,World News,World,
2025-06-22 04:24:46,foxnews,"@President Donald J Trump doubles down, vows a massive response if Iran tries to retaliate against the United States for the attack on its nuclear facilities.",564756,28656,852,2991,US,7518624856728964382,Politics,Politics,Foreign Policy
2025-06-22 04:15:13,foxnews,President Trump gathers some of his top administration officials in the Situation Room amid US strikes against Iran.,147221,4089,82,457,US,7518622311616990519,Politics,Politics,Trump Administration
2025-06-22 03:48:00,foxnews,“This was historic tonight.” Sean Hannity and Mark Levin say President Trump’s decision to strike Iran’s nuclear program was based on a clear definition of ‘good versus evil’.,347791,11767,453,1371,US,7518615400754466078,Politics,Politics,Foreign Policy
2025-06-22 03:39:09,foxnews,President Trump receives praise and criticism from members of Congress after attacking Iranian nuclear facilities.,195031,4143,77,348,US,7518613047305391373,Politics,Politics,Foreign Policy
2025-06-22 03:31:47,foxnews,"President Trump's plan has entered ""phase two,"" protecting American assets in the region, Sean Hannity says",193116,6526,185,251,US,7518611233445006623,Politics,Politics,Trump Administration
2025-06-22 03:11:15,foxnews,"The B-2 bombers that attacked Iran's Fordow nuclear facility are traveling back to Whiteman Air Force Base in Missouri, FOX News chief national security correspondent Jennifer Griffin reports.",227699,5097,346,311,US,7518605924475391262,Military News,Defense & Security,
2025-06-22 02:47:20,foxnews,“This man just defended the free world.” Mark Levin praised President @realdonaldtrump and the United States military for carrying out the strikes on Iran’s nuclear program.,503059,39401,3563,2528,US,7518599756793384222,Politics,Politics,Foreign Policy
2025-06-22 02:29:00,foxnews,@realdonaldtrump thanks God and says Iran must now choose between peace and further attacks.,912707,41279,3875,2207,US,7518595025077374239,Politics,Politics,Foreign Policy
2025-06-22 02:28:21,foxnews,"President @realdonaldtrump  warns Iran, ""the bully of the Middle East."" must now make peace following American attacks against its nuclear facilities.",549099,26867,2988,1645,US,7518594868168428830,International News,World,
2025-06-22 01:55:34,foxnews,"Israeli Prime Minister Benjamin Netanyahu congratulates President Trump on his ""bold decision"" to bomb Iranian nuclear sites.",1292767,82310,13430,4476,US,7518586437873208606,International News,World,
2025-06-22 01:50:28,foxnews,“Donald Trump and Benjamin Netanyahu together mean business.” Sen. Tom Cotton says tonight’s strike puts an end to Iran’s nuclear ambitions.,640989,28215,3384,2149,US,7518585115690274078,Politics,Politics,Foreign Policy
2025-06-22 01:26:59,foxnews,"""I just spoke to the president of the United States."" FOX News' Sean Hannity says the American military used ""six huge bunker buster bombs"" against Iran.",840722,40349,6778,2123,US,7518579063007530270,Politics,Politics,War and International Conflict
2025-06-22 01:11:23,foxnews,FOX News chief foreign correspondent @treyyingst reports following U.S. strikes on three Iranian nuclear sites.,231986,6356,473,534,US,7518575046827199774,World News,World,
2025-06-22 00:54:54,foxnews,"President Trump ""pulled off a very impressive military deception strategy,"" U.S. Army veteran Brett Velicovich says. ""He didn't need two weeks.""",283363,8888,868,803,US,7518570790372052255,Military News,Defense & Security,
2025-06-22 00:45:32,foxnews,"The U.S. bombed the ""crown jewel"" of Iran's nuclear program, FOX News' Jennifer Griffin reports.",1229336,56853,8855,2888,US,7518568377959353630,World News,World,
2025-06-22 00:40:17,foxnews,President Trump to address the nation tonight after announcing the US attack on Iranian nuclear sites. ,676219,26087,1242,1173,US,7518567027506744606,World News,World,
2025-06-22 00:39:51,foxnews,"BREAKING: Trump announces ""successful"" US attack on Iranian nuclear sites.",474253,16547,1591,1441,US,7518566919314689310,World News,World,
2025-06-22 00:05:23,foxnews,BREAKING: U.S. launches attack against Iran,3420232,187195,58392,8811,US,7518558032096234782,World News,World,
2025-06-23 23:59:15,foxnews,"China needs to take two lessons from Trump's announced ceasefire between Israel and Iran, Mark Montgomery tells Laura Ingraham.",310535,9208,431,536,US,7519298601986657567,International Relations,World,
2025-06-23 23:04:34,foxnews,@President Donald J Trump said Israel and Iran have agreed to a ceasefire after more than a week of missile exchanges. ,5273855,354914,42764,9313,US,7519284485347757343,International News,World,
2025-06-23 23:00:11,foxnews,"Vice President JD Vance: ""We have destroyed the Iranian nuclear program, zero Americans have died.""",1003404,75242,3000,2523,US,7519283385601215775,Politics,Politics,Foreign Policy
2025-06-23 22:52:38,foxnews,"Vice President JD Vance: ""We know that they cannot build a nuclear weapon.""",563595,16931,382,1187,US,7519281430162115870,National Security,Defense & Security,
2025-06-23 22:24:09,foxnews,"BREAKING: Vice President JD Vance reacts in an exclusive interview with Bret Baier seconds after President Trump says Iran and Israel agreed on a ""complete and total ceasefire.""",1086949,55937,5789,2533,US,7519274088263617822,Politics,Politics,Foreign Policy
2025-06-23 21:40:16,foxnews,"President @realdonaldtrump says Iran got it ""all out of their system"" with a ""very weak"" retaliatory attack against Al-Udeid, the American airbase in Qatar.",163345,5430,141,356,US,7519262759943408909,Politics,Politics,Foreign Policy
2025-06-23 20:28:11,foxnews,"BREAKING: President Trump says no Americans were harmed in ""very weak"" Iranian attack.",2107558,95132,10681,2533,US,7519244226102676767,Politics,Politics,Foreign Policy
2025-06-23 19:55:46,foxnews,"WATCH: Video shows the B-2 bombers that attacked Iran's nuclear program preparing for ""Operation Midnight Hammer.""",578216,31819,512,221,US,7519235860244548895,Military News,Defense & Security,
2025-06-23 18:59:13,foxnews,"WATCH: @johnfetterman distances himself from the far-left again — pushing back on @aoc’s impeachment talk, saying it's not going anywhere and cheapens what impeachment is supposed to mean.",729308,24029,436,1294,US,7519221276427177246,Politics,Politics,Politician
2025-06-23 18:51:28,foxnews,FOX News' Jennifer Griffin shares the latest after Iran targets US airbase in Qatar.,445414,6626,330,262,US,7519219324364557599,World News,World,
2025-06-23 18:20:48,foxnews,"WATCH: See the moment explosions ring out over Qatar as Iran retaliates against America with an attempted strike on a U.S. base. The Pentagon is not aware of any American casualties, a U.S. official told FOX News.",789493,16702,952,587,US,7519211363764407582,Breaking News,Breaking News,
