username,created_at,text,likes,reposts,section
The Washington Post,2025-05-09 09:10:41,"As the world goes to hell, Trump is living his best life. My latest @postopinions.bsky.social column, on how Trump and his family are pocketing hundreds of millions of dollars while he talks about rationing dolls and pencils.   Gift link. 
 wapo.st/3ZcXpaj",407,176,Opinion
The Washington Post,2025-05-09 09:29:39,"Breaking news: Former Supreme Court Justice David Souter, the New Englander who disappointed Republicans and delighted liberals by slowing a conservative transformation of the high court, died May 8 at his home in New Hampshire. 

He was 85.",101,13,Obituaries
The Washington Post,2025-05-09 09:22:46,Republicans worried about losing their slim House majority next year are struggling with how to achieve Medicaid savings as even more Americans rely on the program.,109,26,Politics
The Washington Post,2025-05-09 08:00:49,"Friday's sports front: Confidence men 

Here's @baileyannej.bsky.social on a Game 2 win: www.washingtonpost.com/sports/2025/...

And @barrysvrlugawp.bsky.social on two-goal leads, and trying: www.washingtonpost.com/sports/2025/...",12,5,Sports
The Washington Post,2025-05-09 08:47:30,"In their first game without Curry since he suffered a strained left hamstring, the Warriors were steamrolled by the Timberwolves and looked lost on several fronts without their franchise player.

“We all miss Steph,” Warriors forward Jimmy Butler said.",32,3,Sports
The Washington Post,2025-05-09 08:08:14,President Trump said he is appointing Jeanine Pirro — a Fox News host whose misstatements about the 2020 election were cited in two defamation lawsuits against the network — as the interim U.S. attorney for the District of Columbia.,124,38,Politics
The Washington Post,2025-05-09 07:40:44,"Pope Leo XIV celebrated his first Mass as leader of the Catholic Church in the Sistine Chapel, a day after he was elected the first American pontiff by the papal conclave. 

Follow along for live updates:",469,50,Vatican News
The Washington Post,2025-05-09 07:01:45,"President Donald Trump on Thursday fired Carla Hayden, the Librarian of Congress — the first woman and first African American to hold the position. 

She was informed of the decision in a terse, two-sentence email.",231,111,Politics
The Washington Post,2025-05-08 20:30:46,Defense Secretary Pete Hegseth said Thursday that service members who have self-identified as having gender dysphoria will have between 30 and 60 days to leave voluntarily or be forced out.,114,55,Military News
The Washington Post,2025-05-08 19:54:24,"The election of Pope Leo XIV, the first North American pontiff, comes after the death of Pope Francis, the first Latin American pope, signals a relinquishing of papal authority from Europe.",209,21,Religion
The Washington Post,2025-05-08 18:45:29,man those critics who called out altmans call for regulation in 2023 as cynical posturing to protect his lead in AI and he would change course once he got there were fuckin right on the money,972,140,Technology
The Washington Post,2025-05-08 18:05:27,"Tracking Trump, Day 109:

• Higher taxes on the rich, Trump proposes
• First American pope a ""great honor""
• Trade deal reached with the U.K.

Plus more to know for May 8: www.washingtonpost.com/the-seven-tr...

📥 Get the newsletter: www.washingtonpost.com/newsletters/...",23,8,Politics
The Washington Post,2025-05-08 18:59:18,"Breaking news: President Donald Trump said that he will appoint Fox News host and former prosecutor Jeanine Pirro to serve as interim U.S. attorney for the District of Columbia.

Live updates here.",49,12,Politics
The Washington Post,2025-05-08 17:54:50,"Pope Leo XIV is the first American to lead the Catholic Church, and while his positions on some of the church’s hot-button issues remain unclear, he has signaled continuity with his predecessor.

Here’s what we know about the new pontiff’s views.",129,18,Religion
The Washington Post,2025-05-08 17:28:50,"Many Vatican experts thought it highly unlikely that the College of Cardinals would choose an American pope. Cardinal Robert Prevost, now Pope Leo XIV, was born in Chicago and first went to Peru as a missionary in 1985, where he mostly remained. 

Learn more about Pope Leo XIV here: wapo.st/4jT3d1i",150,18,Religion
The Washington Post,2025-05-08 17:06:41,Breaking news: The Justice Department has opened a criminal investigation into real estate transactions involving New York Attorney General Letitia James — the first known criminal probe of a law enforcement official who took action against President Donald Trump.,221,106,Politics
The Washington Post,2025-05-08 16:38:16,"The Trump administration on Thursday pushed out Cameron Hamilton as the acting head of the Federal Emergency Management Agency, according to an internal email reviewed by The Post.",154,57,Politics
The Washington Post,2025-05-08 16:08:54,"President Donald Trump reacted to the selection of Pope Leo XIV saying it is a “great honor” for the U.S. shortly after the announcement was made on Thursday.

Follow more updates here: wapo.st/452zHRU",48,6,Politics
The Washington Post,2025-05-08 15:42:39,The fate of President Donald Trump’s tax legislation may rest on whether the GOP can find common ground on tax breaks for high earners in predominantly Democratic states — and the issue also could cost House Republicans their majority next year.,72,19,Politics
The Washington Post,2025-05-08 15:25:14,"President Donald Trump said Thursday that he will replace interim U.S. attorney Ed Martin, his embattled nominee to serve as the top prosecutor for D.C., after 15 tumultuous weeks in office.",73,15,Politics
The Washington Post,2025-05-08 14:23:43,"Leo XIV read his first address in Italian, starting with, “Peace be with you all.”

Robert Prevost, an American cardinal, was elected pope Thursday, taking the name Leo XIV. He is the first American to lead the Catholic Church. wapo.st/452zHRU",796,137,Religion
The Washington Post,2025-05-08 13:37:14,"Cardinal Robert Francis Prevost, a native of Chicago who is now the first American-born pope, has spent most of his career outside of the U.S, ministering to the dispossessed and marginalized.

The “Latin Yankee,” as he is known in Rome, worked 20 years in Peru.",12515,2211,Religion
The Washington Post,2025-05-08 13:30:52,"Breaking news: Cardinal Robert Prevost was elected pope on the second day of the Vatican conclave. 

The first American pope, he will be known as Leo XIV. wapo.st/452zHRU",409,91,Religion
The Washington Post,2025-05-08 12:53:38,"Next in procedure, the cardinal elected pope must formally accept the role, and then is asked to choose a name. 

The pope then enters the Room of Tears, changes garments, and shows himself to the world by walking out onto the balcony of St. Peter’s Basilica.",109,25,Religion
The Washington Post,2025-05-08 12:36:13,"Crowds in St. Peter’s Square cheered as white smoke rose from a chimney atop the Sistine Chapel, signaling the papal conclave had chosen a new pope on Thursday. wapo.st/4jT3d1i",164,39,Religion
The Washington Post,2025-05-08 12:28:17,"Church bells rang and crowds gathered in St. Peter’s Square cheered as white smoke billowed over the Vatican on Thursday evening, announcing that the conclave had elected a new pope.

The world will learn their choice when he appears on a balcony overlooking the square. wapo.st/452zHRU",155,35,Religion
The Washington Post,2025-05-08 12:21:17,"Breaking news: Cheers erupted and suspense built in the Vatican’s St. Peter’s Square on Thursday as cardinals announced a billow of white smoke that a successor to Pope Francis had been named. 

The world will learn their choice when he appears on a balcony overlooking the square.",96,28,Vatican News
