username,created_at,text,likes,reposts,urls,expanded_urls,section,merged_section
The Washington Post,2025-06-12 20:06:47,"An Israeli strike on Iran’s nuclear facilities “could well happen,” President Trump said Thursday

The Trump administration has informed Israel that the U.S. will not militarily support potential attacks on Iran in the coming days, according to officials.",68,25,['https://www.washingtonpost.com/national-security/2025/06/12/iran-israel-nuclear-us-trump/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/national-security/2025/06/12/iran-israel-nuclear-us-trump/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],International News,World
The Washington Post,2025-06-12 19:46:20,"A study found that dehorning — a conservation practice that involves trimming their horns, which do not have nerves and grow back in a few years — reduced poaching by 78 percent over a seven-year period in South Africa, home to most of Africa’s rhinos.",901,169,['https://www.washingtonpost.com/world/2025/06/05/rhino-horn-dehorn-poaching-south-africa-study/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/world/2025/06/05/rhino-horn-dehorn-poaching-south-africa-study/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Environment,Climate & Environment
The Washington Post,2025-06-12 17:55:01,"Tracking Trump, Day 144:

• Sen. Padilla forcibly removed from Noem news conference
• Protests for Trump's military parade
• House approves DOGE-inspired funding cuts

Plus more to know for June 12: www.washingtonpost.com/the-seven-tr...

📥 Get the newsletter: www.washingtonpost.com/newsletters/...",54,11,"['https://www.washingtonpost.com/the-seven-trump/2025/06/12/tracking-trump-actions-alex-padilla-la-protests-military-parade/', 'https://www.washingtonpost.com/newsletters/the7-tracking-trump/?method=SURL&location=BL&initiative=mc']","['https://www.washingtonpost.com/the-seven-trump/2025/06/12/tracking-trump-actions-alex-padilla-la-protests-military-parade/', 'https://www.washingtonpost.com/newsletters/the7-tracking-trump/?method=SURL&location=BL&initiative=mc']",Politics,Politics
The Washington Post,2025-06-12 17:03:25,"The House narrowly approved legislation to cancel more than $9 billion in funding for global health and for public radio and TV stations, sending the measure that would codify a narrow slice of U.S. DOGE Service cuts to the GOP-controlled Senate.",57,33,['https://www.washingtonpost.com/politics/2025/06/12/trump-presidency-news/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],['https://www.washingtonpost.com/politics/2025/06/12/trump-presidency-news/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],Politics,Politics
The Washington Post,2025-06-12 16:18:33,"Federal immigration officers conducting workplace sweeps in Los Angeles have targeted a quintessential business in highway-heavy Southern California: the car wash.

Security footage and cellphone video show how immigration officers swept in and detained people in the span of a few minutes.",93,50,['https://www.washingtonpost.com/immigration/interactive/2025/la-ice-raid-car-wash/'],['https://www.washingtonpost.com/immigration/interactive/2025/la-ice-raid-car-wash/'],Immigration News,World
The Washington Post,2025-06-12 15:56:56,"New Orleans is considering easing restrictions on the police use of facial recognition, weeks after The Post reported that police there secretly relied on a network of AI-powered surveillance cameras to identify suspects on the street and arrest them.",40,19,['https://www.washingtonpost.com/business/2025/06/12/facial-recognition-new-orleans-artificial-intelligence/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],['https://www.washingtonpost.com/business/2025/06/12/facial-recognition-new-orleans-artificial-intelligence/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],Crime and Law Enforcement,Crime
The Washington Post,2025-06-12 15:31:45,"Tiron Alexander pretended to be a flight attendant and scammed his way onto more than 120 flights since 2018. Of those flights, 34 were on Spirit Airlines.",61,6,['https://www.washingtonpost.com/travel/2025/06/11/flight-attendant-impersonator-spirit/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],['https://www.washingtonpost.com/travel/2025/06/11/flight-attendant-impersonator-spirit/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],Crime,Crime
The Washington Post,2025-06-12 14:53:36,Breaking news: Sen. Alex Padilla (D-California) was forcibly removed from Homeland Security Secretary Kristi Noem’s news conference about the Los Angeles protests after he interrupted it.,223,78,['https://www.washingtonpost.com/nation/2025/06/12/la-ice-protests-raids-live-updates/#link-OK4DNCV5S5F73J7TJTC6XKP3ZY?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],['https://www.washingtonpost.com/nation/2025/06/12/la-ice-protests-raids-live-updates/#link-OK4DNCV5S5F73J7TJTC6XKP3ZY?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],Politics,Politics
The Washington Post,2025-06-12 14:53:26,"The Supreme Court made it easier for students to prove schools are not making proper accommodations for their disabilities, ruling for the family of a Minnesota teen with a severe form of epilepsy who claimed a school district must do more to offer her instruction outside normal school hours.",68,15,['https://www.washingtonpost.com/politics/2025/06/12/schools-disability-accommodations-supreme-court-decision/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],['https://www.washingtonpost.com/politics/2025/06/12/schools-disability-accommodations-supreme-court-decision/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],Education,Education
The Washington Post,2025-06-12 14:34:52,At least four people have died amid torrential rainfall and flash floods that swamped parts of Texas. Authorities found 13 vehicles in floodwaters.,84,30,['https://www.washingtonpost.com/weather/2025/06/12/texas-flash-flooding-deaths/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],['https://www.washingtonpost.com/weather/2025/06/12/texas-flash-flooding-deaths/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],Breaking News,Breaking News
The Washington Post,2025-06-12 13:56:32,"Breaking news: At least one passenger survived with slight injuries from the Air India plane crash that had more than 240 people aboard. He said that 30 seconds after takeoff, there was a loud noise and a crash.",199,57,['https://www.washingtonpost.com/world/2025/06/12/air-india-ai171-crash-ahmedabad-london/#link-ZKUHGTZNGZBKJBGNKA2S6KMNNU?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],['https://www.washingtonpost.com/world/2025/06/12/air-india-ai171-crash-ahmedabad-london/#link-ZKUHGTZNGZBKJBGNKA2S6KMNNU?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],Breaking News,Breaking News
The Washington Post,2025-06-12 13:40:02,"Both loathed and loved, Bryson DeChambeau will be a main character this week at Oakmont Country Club, where he’s trying to defend his U.S. Open title.",10,0,['https://www.washingtonpost.com/sports/2025/06/11/bryson-dechambeau-us-open-liv-golf/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],['https://www.washingtonpost.com/sports/2025/06/11/bryson-dechambeau-us-open-liv-golf/?utm_campaign=wp_main&utm_source={SOCIAL_NETWORK}&utm_medium=social'],Sports,Sports
The Washington Post,2025-06-12 12:30:08,"Children committed to D.C.’s juvenile justice agency should be transferred from detention to a rehabilitation program within 30 days, the agency director says.

Yet today, young people are languishing for months at the detention center, where dangerous incidents have nearly quadrupled since 2021.",69,28,['https://www.washingtonpost.com/investigations/interactive/2025/dc-dyrs-youth-crime-rehabilitation/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/investigations/interactive/2025/dc-dyrs-youth-crime-rehabilitation/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Juvenile Justice,Juvenile Justice
The Washington Post,2025-06-12 11:57:32,"Breaking news: Harvey Weinstein’s sexual assault retrial on a rape charge ended in a mistrial after the jury foreperson refused to return to the jury room because of threats from other jurors, according to the Hollywood Reporter.",41,15,['https://www.washingtonpost.com/style/2025/06/12/harvey-weinsten-sexual-assault-retrial-mistrial/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],['https://www.washingtonpost.com/style/2025/06/12/harvey-weinsten-sexual-assault-retrial-mistrial/?utm_campaign=wp_main&utm_source=bluesky&utm_medium=social'],Crime,Crime
The Washington Post,2025-06-12 11:32:00,The Supreme Court unanimously revived a lawsuit from a pair of Atlanta residents seeking to hold the federal government accountable after FBI agents mistakenly battered down their front door and held them at gunpoint during a predawn raid of the wrong house.,9170,2063,['https://wapo.st/4jK9StC'],['https://wapo.st/4jK9StC'],Legal News,Crime
The Washington Post,2025-06-12 10:47:24,"President Trump is poised to sign a measure Thursday blocking California from enforcing a ban on sales of new gasoline-powered cars in the state, a move that continues to put the president at odds with California Gov. Gavin Newsom.",102,48,['https://www.washingtonpost.com/politics/2025/06/12/trump-bill-california-climate-rules-gas-car-ban/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/politics/2025/06/12/trump-bill-california-climate-rules-gas-car-ban/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Politics,Politics
The Washington Post,2025-06-12 10:12:38,"This year, more than 200,000 teens and younger adults, ages 15 to 49, will be newly diagnosed with cancer. 

This includes Tanner, who is dying as his wife, Shay, is pregnant. 

His one last wish is to live long enough to see his baby.",132,27,['https://www.washingtonpost.com/health/interactive/2025/tanner-shay-martin-baby-colon-cancer-end-of-life-planning/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/health/interactive/2025/tanner-shay-martin-baby-colon-cancer-end-of-life-planning/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Health,Health
The Washington Post,2025-06-12 09:36:37,"Senate Republicans are proposing to sell off up to 3.3 million acres of federally owned land in 11 Western states, according to a draft legislative text offered as part of their spending and tax cut bill, prompting an outcry from conservationists and Democratic lawmakers.",205,151,['https://www.washingtonpost.com/climate-environment/2025/06/12/public-land-sales-proposal-senate-republicans-western-us/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/climate-environment/2025/06/12/public-land-sales-proposal-senate-republicans-western-us/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Politics,Politics
The Washington Post,2025-06-12 09:00:37,"Seven-hundred Marines have completed training and will soon work alongside National Guard forces in the greater Los Angeles area, according to the Northern Command, which released a statement Wednesday saying they would start their work “within the next 48 hours.”

Follow our live coverage here:",49,15,['https://www.washingtonpost.com/nation/2025/06/12/la-ice-protests-raids-live-updates/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],['https://www.washingtonpost.com/nation/2025/06/12/la-ice-protests-raids-live-updates/?utm_campaign=wp_main&utm_medium=social&utm_source=bluesky'],Military News,Defense & Security
The Washington Post,2025-06-12 08:47:47,"For the informal fan, this year’s Finals might feel like a starless exhibition. But in the heart of basketball country, T.J. McConnell (embodies the kind of player who becomes legend here.

Column by @candacedbuckner.bsky.social",24,6,['https://www.washingtonpost.com/sports/2025/06/11/pacers-thunder-nba-finals-tyrese-haliburton/'],['https://www.washingtonpost.com/sports/2025/06/11/pacers-thunder-nba-finals-tyrese-haliburton/'],Sports,Sports
The Washington Post,2025-06-12 08:17:17,"An Air India passenger jet bound for London with 242 passengers and crew members aboard crashed shortly after takeoff in the city of Ahmedabad on Thursday, according to the airline and Indian officials. wapo.st/4dZutIY",98,36,['https://wapo.st/4dZutIY'],['https://wapo.st/4dZutIY'],Breaking News,Breaking News
